SamplingOperations_code,IBD_EQR_Status
S02000010_20080811,13.299185373294387
S02000010_20100719,15.457005281840027
S02000010_20150811,13.28398880599322
S02000010_20160825,14.29094234851347
S02000010_20170703,15.975807451379028
S02000011_20100719,14.625139847573246
S02000011_20160719,13.159158893300985
S02000011_20210823,14.247503947521446
S02001000_20160720,9.084032440465082
S02001016_20080811,12.888549118670563
S02001016_20200707,14.664038235727624
S02001025_20110723,15.327064491931191
S02001025_20160720,16.068277235801098
S02001025_20190717,15.446949146096765
S02001046_20100726,14.836962543152234
S02001050_20120718,15.642585291103162
S02001050_20160826,15.177575655610157
S02001150_20170704,16.023535212684592
S02001200_20160825,15.305734247709127
S02001500_20070907,16.67250759804749
S02001500_20080805,18.178150871444863
S02001500_20160826,16.890306243877305
S02001500_20210805,18.28608390307039
S02001700_20110720,15.442365716230464
S02001700_20120718,14.53224538995906
S02001700_20160823,14.767760606422486
S02001700_20210811,15.517454669074882
S02001715_20160825,15.648129148774915
S02001715_20200703,17.97569944118512
S02001717_20160825,15.36644456536978
S02001725_20160829,15.646844016933246
S02001750_20160722,14.897005851966343
S02001750_20180716,15.034038887301238
S02001750_20210811,10.47257094637393
S02001895_20160721,13.043003213792618
S02001915_20180717,7.80932666096758
S02002000_20120801,15.080382735592659
S02003100_20080811,14.601226477928188
S02003100_20160721,9.291401379309827
S02003200_20080808,12.77764834392452
S02003200_20160721,6.775324781453451
S02003350_20160722,8.874431239326535
S02003397_20170703,15.483749283410399
S02003400_20110722,14.028892597628479
S02003400_20160722,6.559805350625064
S02003400_20200708,13.06485832689687
S02003610_20170807,13.99351015578533
S02003617_20170818,10.667743518138984
S02003620_20180717,13.191401025578779
S02003800_20110722,15.158310103926704
S02003800_20160721,13.80699529968773
S02003800_20210826,14.13183835037331
S02004000_20110723,15.287226410221232
S02004000_20160720,14.024435793481482
S02004000_20200707,12.861452453475474
S02004300_20160803,18.92945870000038
S02004300_20190703,20.073482100940915
S02005700_20160720,12.091392250385441
S02005700_20170703,17.32808835100927
S02005700_20190717,19.062600953949726
S02006450_20200710,14.238381017074326
S02007000_20110722,15.459924799943197
S02007000_20160719,11.057281493886594
S02007000_20210809,10.92397333593116
S02007300_20160719,15.59498016284883
S02009000_20100721,16.59033536757007
S02009000_20160722,16.59991206239276
S02010000_20080808,8.327475409174335
S02010000_20100720,6.150904168084027
S02010000_20160719,14.619419577040805
S02010000_20210805,13.39444740812261
S02011000_20090722,11.331515136813273
S02011000_20120801,8.222945635680867
S02011000_20160719,13.932909867823156
S02011000_20190718,3.4571384604168447
S02011000_20200708,12.18548731027064
S02013000_20090723,13.906197661895797
S02013000_20120731,12.538271954327643
S02013000_20160721,12.347057762649358
S02016050_20160722,18.54455351925678
S02016050_20170704,17.223156678717416
S02017000_20070808,14.184835633628715
S02018000_20130723,10.989108256810455
S02018000_20160721,9.993433948761195
S02018500_20100722,13.695305141070968
S02018500_20110722,14.591272690541459
S02018500_20120731,14.232864384474908
S02018500_20160719,12.834997498379595
S02018780_20160728,19.718318492241238
S02018780_20200730,18.745500213590276
S02019000_20160721,15.34736755622202
S02019200_20190718,12.210817357029333
S02019500_20080807,12.961794963909433
S02019500_20160720,15.617285757917623
S02019500_20200730,15.97166639967177
S02019950_20100722,12.076396692643835
S02019950_20150716,13.919432255586296
S02020000_20080807,13.810987100645443
S02020000_20100722,13.134576976304084
S02020000_20160720,13.515135139492793
S02020000_20180517,10.18099364743526
S02020300_20210526,10.773736228014885
S02020750_20150715,12.060200324920688
S02020750_20180726,9.625285708711447
S02021000_20080806,8.737196675308853
S02021000_20160719,14.932786523043276
S02021700_20160719,15.03178800642342
S02022000_20160720,14.45115512110826
S02022700_20160826,14.409780543702
S02022730_20160825,12.640948995878142
S02022760_20100722,13.796962776381514
S02022800_20170705,6.294674363722168
S02023000_20140924,14.311151113173532
S02023000_20160825,13.830329727320668
S02023750_20200702,13.831707775068717
S02024000_20090803,11.20332231217774
S02024000_20160720,15.961723442355558
S02024000_20190829,13.540572873318334
S02025100_20080806,12.250887791004125
S02025100_20200520,8.332113598778877
S02025125_20180726,16.921355067002374
S02025150_20090803,11.745593619377921
S02025500_20090804,12.841419623625221
S02025500_20160825,13.277024342883294
S02025500_20170706,13.478141144275654
