SamplingOperations_code,IBD_EQR_Status
S05235850_20070709,20.760468181531113
S05113000_20070723,8.663041910996103
S05082000_20070724,14.33877111972592
S05111500_20070724,10.71186035376925
S05086000_20070725,14.799648904126819
S05030000_20070725,14.554323923712106
S05025600_20070725,11.255364941531234
S05048000_20070726,15.65164599714852
S05035200_20070726,19.087592291681755
S05077950_20070727,13.186424541224081
S05111620_20070727,15.462594526167274
S05191000_20070727,11.988052909875453
S05153950_20070727,15.607036434097598
S05225100_20070727,13.448770101541921
S05031850_20070728,15.917886634606807
S05041000_20070728,14.131595074246274
S02115660_20070730,18.425580226496916
S02115725_20070730,16.26416861424695
S05192320_20070731,19.271212790062833
S02115800_20070731,15.507690251638037
S02106430_20070801,15.195062938877697
S02124000_20070801,12.8665017222847
S05214320_20070801,9.800180456449414
S05089090_20070801,17.200883826455094
S05230500_20070801,18.454467987828096
S05109020_20070802,15.610671090874279
S05111000_20070802,17.78604098837898
S02115685_20070802,16.355204975559307
S02115675_20070802,14.2242748977304
S05220920_20070802,15.02458648476714
S05204200_20070802,19.70405560004867
S05206000_20070802,20.004174842994075
S05174000_20070803,14.218422498274524
S05151000_20070803,19.809465296987245
S05200050_20070803,18.578108902102983
S05164000_20070803,10.976020810832392
S02041750_20070804,11.919306449270879
S05165255_20070806,12.390457117330348
S05176000_20070806,15.068638794365167
S05175800_20070806,16.201580843600844
S05145410_20070806,18.82106460168927
S05181600_20070807,19.32741162617019
S05181000_20070807,19.90086672805326
S02032000_20070807,14.381630681196668
S05076000_20070807,10.494015043390633
S05026000_20070807,9.690216528960757
S02017000_20070808,14.435524527578936
S05173150_20070808,19.966348333448142
S05167950_20070809,7.168908589820754
S05167450_20070809,10.824791226796894
S05171900_20070810,19.80650530403779
S05096050_20070811,16.318772691450384
S05158150_20070813,14.293740813026501
S05145300_20070813,19.041605056793717
S05156950_20070814,11.236285502525387
S05159000_20070814,11.444657917747774
S05130000_20070814,13.246410913771703
S05068020_20070814,15.277108069983216
S05093300_20070815,15.198762200213302
S02094920_20070821,15.260439582111484
S05142100_20070823,14.853830956783925
S05135100_20070824,15.330754337057565
S05140000_20070824,18.379267159595017
S05135000_20070824,18.192607443648203
S05132000_20070825,12.769110934077501
S05125000_20070825,15.710560477871772
S05124000_20070825,14.48930113515224
S05131200_20070825,12.096217877648353
S05123000_20070825,11.72265207570779
S05120085_20070825,15.515400099484625
S05122000_20070826,14.309002267095046
S02059500_20070827,12.667389324135385
S05022450_20070828,17.411134460454903
S05015100_20070828,15.089264835525725
S02057000_20070829,12.39816624942639
S02070000_20070829,10.372879913814185
S05013100_20070830,15.082810945421887
S02067400_20070830,12.93933322290781
S05001600_20070830,13.107215414939846
S05000150_20070830,15.565258210207686
S02085325_20070831,10.040565602425904
S02085600_20070831,7.58112912944146
S02079000_20070831,7.248368076497901
S02088000_20070903,9.651878829298134
S05230990_20070903,9.50892885403254
S05223130_20070903,10.544975803427683
S05226030_20070903,13.679946816450657
S05223160_20070903,12.640020258024242
S02110600_20070904,16.346494707159817
S05192305_20070904,17.985435006971212
S05192200_20070904,16.331239380478888
S05227240_20070904,13.689243154086942
S05053100_20070904,17.566735973224723
S05055950_20070905,17.076422269307212
S05090050_20070905,13.890552294429888
S05053000_20070905,14.182395493351788
S05129070_20070907,14.71800219657767
S05042080_20070907,14.451195927960423
S05055940_20070907,17.288273588314087
S05044300_20070907,16.183262532785907
S02001500_20070907,16.472981857557247
S05119065_20070908,15.42163769954106
S05089000_20070908,14.539564651057724
S05088400_20070908,14.445556985104236
S05119080_20070909,16.075284558986915
S02044000_20070910,13.071224166821676
S05056900_20070912,16.674537276658267
S05057150_20070913,20.463082185912654
S05055550_20070914,20.10213175246377
S05055600_20070917,19.242458866818065
S05068850_20070917,19.730941400372032
S05068355_20070927,19.43291328784366
S05055150_20070927,20.771139296768037
S06580839_20080304,20.03570875744055
S06168250_20080623,13.945479321493654
S06300072_20080625,11.052279863458466
S06185500_20080702,15.073463602127482
S06580816_20080702,15.546166284786906
S06580150_20080702,14.907319927137356
S06187100_20080707,16.32159641667621
S05121000_20080707,9.410713427265087
S06175500_20080708,17.20041451346557
S05133100_20080708,18.1977405388364
S05137000_20080709,20.00464189635078
S05134310_20080709,13.6273888698599
S05134000_20080709,11.909443781221633
S06183850_20080709,6.169262358955665
S06179200_20080709,15.525399900467868
S06222390_20080709,12.244102944798023
S06830800_20080709,14.451263868488367
S06178935_20080710,17.36680355519152
S05154500_20080710,15.508755764088562
S05117000_20080710,12.030860514685385
S05057150_20080710,20.209914832506676
S05117500_20080711,16.144645079716106
S05068355_20080716,19.110293527132967
S05068020_20080716,18.10649270482849
S06108000_20080716,20.09908086855068
S06425800_20080716,14.446430040056992
S06044900_20080718,11.568167491740182
